env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
145337,,,13,-30.5084,74.7374,,,,,,,,,,
145437,,,100,-150.7091,75.4941,,,,,,,,,,
145500,,,,,,0.5382,0.7376,0.1743,-2697.9062,84.0671,0.1459,-0.3571,12821.835,174752.7656,69.3963
146000,,,,,,0.5453,0.7415,0.1803,-2659.3777,104.106,0.1462,-0.3543,12632.7256,169016.4219,103.8124
146437,,,1000,-1473.8869,75.0887,,,,,,,,,,
146482,,,45,-47.3785,75.2857,,,,,,,,,,
146500,,,,,,0.5579,0.7462,0.1908,-2758.4934,106.7391,0.1491,-0.3672,17944.1836,128126.4531,75.1559
147000,,,,,,0.5603,0.7364,0.1815,-2903.6511,110.3817,0.1566,-0.3642,19492.0234,171718.8906,77.0052
147482,,,1000,-1742.1177,75.1676,,,,,,,,,,
147500,,,,,,0.5611,0.7472,0.191,-2973.4849,142.5826,0.1501,-0.3797,27842.8086,203594.1719,91.3174
147598,,,116,-185.8282,75.2922,,,,,,,,,,
147715,,,117,-223.2913,75.3854,,,,,,,,,,
147763,,,48,-67.0999,75.612,,,,,,,,,,
147774,,,11,-23.2994,75.4655,,,,,,,,,,
147826,,,52,-49.9821,75.0497,,,,,,,,,,
147840,,,14,-23.7762,75.4759,,,,,,,,,,
147873,,,33,-47.588,75.916,,,,,,,,,,
148000,,,,,,0.5647,0.732,0.1884,-3020.7681,122.1289,0.1535,-0.3825,19931.0898,228182.6562,131.3958
148500,,,,,,0.5669,0.7442,0.1914,-3152.5266,121.7824,0.1534,-0.3827,26257.9668,269734.5312,64.6951
148873,,,1000,-1896.886,75.1503,,,,,,,,,,
148885,,,12,-24.2323,75.2164,,,,,,,,,,
148894,,,9,-20.0007,74.8149,,,,,,,,,,
148905,,,11,-5.7929,74.135,,,,,,,,,,
148914,,,9,-4.4904,74.7497,,,,,,,,,,
148949,,,35,-53.3791,72.7751,,,,,,,,,,
149000,,,,,,0.5834,0.731,0.1941,-3186.8174,97.6433,0.1643,-0.3849,37664.2227,469392.4062,90.8337
149500,,,,,,0.5642,0.7368,0.1888,-3211.156,105.3498,0.1527,-0.3791,19518.9648,186059.2656,125.326
149949,,,1000,-631.9243,75.0476,,,,,,,,,,
150000,,,,,,0.5749,0.7497,0.1918,-3295.4946,127.1621,0.1589,-0.3807,32335.8672,190388.9688,138.341
150000,-350.74,221.9,,,,,,,,,,,,,
150500,,,,,,0.5766,0.7428,0.1914,-3407.1238,86.7785,0.1598,-0.3724,23642.4375,244728.5781,128.4966
150949,,,1000,-1933.2925,69.7693,,,,,,,,,,
150958,,,9,-11.7977,73.5965,,,,,,,,,,
150990,,,32,-44.167,74.0218,,,,,,,,,,
151000,,,,,,0.5701,0.7396,0.1923,-3610.3135,153.2371,0.1559,-0.3832,34016.7109,237632.2188,71.8161
151019,,,29,-61.6332,75.1917,,,,,,,,,,
151031,,,12,-10.2534,75.9536,,,,,,,,,,
151042,,,11,-26.0351,74.7523,,,,,,,,,,
151054,,,12,-20.9117,75.4156,,,,,,,,,,
151120,,,66,-55.1,75.461,,,,,,,,,,
151132,,,12,-32.511,75.7525,,,,,,,,,,
151156,,,24,-33.2841,75.2191,,,,,,,,,,
151182,,,26,-51.8868,75.8747,,,,,,,,,,
151197,,,15,-21.5215,71.786,,,,,,,,,,
151500,,,,,,0.5544,0.7449,0.18,-3519.5042,111.6838,0.1522,-0.3606,28242.207,215179.0938,77.2364
152000,,,,,,0.5533,0.741,0.1821,-3523.4209,190.3095,0.1501,-0.3669,21317.207,228936.9531,160.9052
152197,,,1000,-1340.9337,73.9916,,,,,,,,,,
152230,,,33,-42.7945,74.3505,,,,,,,,,,
152500,,,,,,0.5619,0.7443,0.1781,-3734.3137,100.0261,0.1585,-0.36,33449.4453,215216.7031,123.4711
153000,,,,,,0.555,0.7436,0.1747,-3780.9241,97.8278,0.1557,-0.3454,29162.4648,294219.2188,135.1662
153230,,,1000,-1363.9483,76.0039,,,,,,,,,,
153500,,,,,,0.5726,0.7495,0.1865,-3834.219,143.6583,0.1607,-0.3664,21527.8418,183867.0156,125.8997
154000,,,,,,0.5608,0.746,0.1761,-3898.7939,129.6081,0.1599,-0.3582,22760.7148,184213.6094,135.7791
154230,,,1000,-1710.1259,76.1918,,,,,,,,,,
154500,,,,,,0.5753,0.7308,0.1879,-3965.2454,119.814,0.1613,-0.3744,17426.4961,199709.2188,111.9925
155000,,,,,,0.5652,0.7472,0.18,-3991.6538,87.6529,0.1602,-0.3715,21439.5664,225845.7656,122.2813
155000,-748.8033,419.9,,,,,,,,,,,,,
155230,,,1000,-1342.2485,66.4223,,,,,,,,,,
155266,,,36,-14.1859,75.4995,,,,,,,,,,
155500,,,,,,0.5694,0.7435,0.182,-3928.2024,114.7729,0.161,-0.3586,24340.041,172621.4531,151.9653
155623,,,357,-782.6079,75.3566,,,,,,,,,,
155672,,,49,-81.1546,75.0509,,,,,,,,,,
155691,,,19,-26.9586,75.3495,,,,,,,,,,
155778,,,87,-136.9691,75.3788,,,,,,,,,,
155793,,,15,-43.306,75.2534,,,,,,,,,,
155816,,,23,-43.1352,75.0942,,,,,,,,,,
155829,,,13,-24.895,75.5438,,,,,,,,,,
155840,,,11,-12.8155,75.1364,,,,,,,,,,
155850,,,10,-14.734,75.4708,,,,,,,,,,
155858,,,8,-1.8788,75.6664,,,,,,,,,,
156000,,,,,,0.5674,0.745,0.1792,-4075.1506,108.2987,0.1607,-0.3576,19130.707,211492.5156,149.8839
156500,,,,,,0.5547,0.7429,0.1849,-4092.7495,130.599,0.1474,-0.361,18503.1992,144147.2969,111.407
156858,,,1000,-1515.426,74.8751,,,,,,,,,,
156887,,,29,-92.6227,75.7159,,,,,,,,,,
156905,,,18,-51.9083,75.6657,,,,,,,,,,
157000,,,,,,0.5574,0.7428,0.1737,-4184.062,155.1571,0.1578,-0.3517,18330.2773,179371.375,123.8083
157500,,,,,,0.5571,0.7457,0.1785,-4328.1304,112.1007,0.1531,-0.3495,21848.8945,229162.7656,166.8735
157905,,,1000,-1513.7138,74.5685,,,,,,,,,,
157948,,,43,-89.6757,75.573,,,,,,,,,,
157977,,,29,-14.616,75.886,,,,,,,,,,
158000,,,,,,0.5614,0.7427,0.1779,-4276.8818,114.9321,0.158,-0.3567,22409.4297,206629.9688,114.1206
158041,,,64,-102.8389,75.4331,,,,,,,,,,
158063,,,22,-28.1356,75.7222,,,,,,,,,,
158090,,,27,-38.5461,75.7105,,,,,,,,,,
158161,,,71,-71.2169,75.3801,,,,,,,,,,
158176,,,15,-23.7914,75.3832,,,,,,,,,,
158204,,,28,-22.0709,75.3852,,,,,,,,,,
158231,,,27,-29.7846,75.2268,,,,,,,,,,
158500,,,,,,0.5658,0.7464,0.1787,-4447.2061,96.4309,0.1603,-0.3436,24957.1758,266118.25,81.9959
159000,,,,,,0.5644,0.743,0.1782,-4339.8379,131.7096,0.1607,-0.3643,18574.8184,242846.6875,108.0747
159231,,,1000,-1475.5865,74.1215,,,,,,,,,,
159248,,,17,-18.8876,74.2085,,,,,,,,,,
159500,,,,,,0.5702,0.7537,0.1772,-4412.3701,170.8536,0.165,-0.3532,21077.8457,187680.0938,100.3287
159779,,,531,-1178.1548,74.071,,,,,,,,,,
159794,,,15,-5.7643,74.1405,,,,,,,,,,
159816,,,22,-8.7951,74.1398,,,,,,,,,,
159846,,,30,-45.2483,74.2496,,,,,,,,,,
159883,,,37,-54.5105,74.3771,,,,,,,,,,
159895,,,12,-23.493,74.0257,,,,,,,,,,
160000,,,,,,0.5728,0.7436,0.1783,-4524.6079,140.9743,0.1663,-0.3616,20406.1406,215146.5,134.1494
160000,-176.6319,122.7,,,,,,,,,,,,,
160500,,,,,,0.5691,0.7441,0.1782,-4420.5508,101.6966,0.1635,-0.3586,25323.5938,190581.9375,126.3495
160895,,,1000,-1170.1217,71.4545,,,,,,,,,,
161000,,,,,,0.5661,0.7404,0.1767,-4601.3896,176.6135,0.1617,-0.3481,22550.7344,284428.5938,124.222
161500,,,,,,0.5656,0.7448,0.1827,-4478.625,137.008,0.1563,-0.3588,18235.625,180889.0312,141.9711
161895,,,1000,-1414.9308,74.6007,,,,,,,,,,
161942,,,47,-54.9326,76.9217,,,,,,,,,,
161973,,,31,-56.458,77.2535,,,,,,,,,,
161990,,,17,-12.482,76.8336,,,,,,,,,,
162000,,,,,,0.5569,0.7409,0.1761,-4680.6284,182.5022,0.155,-0.3642,12304.1035,172114.9062,196.1256
162028,,,38,-63.2821,77.3395,,,,,,,,,,
162500,,,,,,0.5587,0.7387,0.1779,-4576.2544,164.8011,0.1546,-0.3563,20337.7812,240767.125,167.4561
163000,,,,,,0.5507,0.7347,0.1746,-4600.6904,125.0497,0.152,-0.352,13814.9863,153534.9219,105.1403
163028,,,1000,-1268.9132,76.767,,,,,,,,,,
163129,,,101,-175.5375,77.2602,,,,,,,,,,
163500,,,,,,0.565,0.7456,0.1804,-4563.728,106.3072,0.1579,-0.356,15090.7412,255046.9062,143.7968
164000,,,,,,0.5539,0.7489,0.1796,-4525.2012,135.8021,0.1501,-0.3554,29522.4961,206688.625,95.0957
164129,,,1000,-2025.9735,76.6954,,,,,,,,,,
164158,,,29,-15.2006,77.6714,,,,,,,,,,
164200,,,42,-16.7621,77.6017,,,,,,,,,,
164500,,,,,,0.5505,0.7433,0.1744,-4575.7314,115.8017,0.1519,-0.3557,13002.998,160422.0469,133.126
165000,,,,,,0.5591,0.7344,0.1822,-4588.5537,112.1824,0.1518,-0.3575,15310.1328,202692.0938,127.8002
165000,-236.1616,322.3,,,,,,,,,,,,,
165200,,,1000,-1000.0152,68.1575,,,,,,,,,,
165500,,,,,,0.5571,0.7484,0.1796,-4529.5264,123.2149,0.1532,-0.3509,15264.3193,256702.6094,157.3715
166000,,,,,,0.5375,0.744,0.1731,-4539.5225,138.8357,0.1441,-0.3437,12128.2637,180780.0,113.1591
166200,,,1000,-1877.9865,75.3357,,,,,,,,,,
166211,,,11,-10.6676,75.2909,,,,,,,,,,
166223,,,12,-26.1027,75.3287,,,,,,,,,,
166500,,,,,,0.5579,0.7439,0.1857,-4573.9941,114.2441,0.149,-0.3551,10262.3076,161260.6094,188.3297
167000,,,,,,0.5312,0.7423,0.1735,-4505.8564,112.2251,0.139,-0.3623,11669.0576,152316.4688,160.6934
167223,,,1000,-1909.51,75.0734,,,,,,,,,,
167500,,,,,,0.5417,0.7435,0.1779,-4468.9395,119.121,0.1425,-0.3498,14735.9199,167642.8125,91.919
168000,,,,,,0.5415,0.751,0.1756,-4433.4683,122.8375,0.1439,-0.3491,11876.5762,159233.0,137.3724
168223,,,1000,-1521.6709,74.7481,,,,,,,,,,
168243,,,20,-41.0057,77.1233,,,,,,,,,,
168285,,,42,-87.8287,76.8313,,,,,,,,,,
168299,,,14,-19.899,75.7543,,,,,,,,,,
168500,,,,,,0.5405,0.7441,0.1745,-4485.6567,125.024,0.1438,-0.352,9463.9365,164674.3281,105.5554
169000,,,,,,0.5449,0.7518,0.1783,-4434.6187,152.7477,0.1447,-0.3443,16805.5195,221080.4219,86.6139
169299,,,1000,-1527.7152,76.8246,,,,,,,,,,
169318,,,19,-43.1259,76.5283,,,,,,,,,,
169344,,,26,-41.7721,77.2803,,,,,,,,,,
169355,,,11,-17.6346,76.6955,,,,,,,,,,
169378,,,23,-5.471,75.742,,,,,,,,,,
169500,,,,,,0.5465,0.7477,0.1768,-4537.604,149.2898,0.1477,-0.3566,12544.5938,245746.4375,102.6304
170000,,,,,,0.5523,0.7554,0.1795,-4478.5405,94.0249,0.1495,-0.3545,10562.2969,205930.4062,148.0845
170000,-310.9567,210.2,,,,,,,,,,,,,
170378,,,1000,-1953.5427,71.5071,,,,,,,,,,
170388,,,10,-28.734,76.9092,,,,,,,,,,
170400,,,12,-28.6186,76.9459,,,,,,,,,,
170409,,,9,-14.6243,76.4005,,,,,,,,,,
170500,,,,,,0.5419,0.7455,0.1769,-4412.4058,132.375,0.1429,-0.3515,14457.1211,229956.7188,111.0133
170578,,,169,-11.8884,76.9942,,,,,,,,,,
170589,,,11,-15.1471,76.8365,,,,,,,,,,
170604,,,15,-32.6876,76.628,,,,,,,,,,
170616,,,12,-14.9175,76.7618,,,,,,,,,,
171000,,,,,,0.5476,0.7497,0.1771,-4380.2061,142.6426,0.1475,-0.3439,15009.8516,233690.6406,146.8368
171500,,,,,,0.5524,0.7534,0.1809,-4442.3589,113.1524,0.1478,-0.3564,10831.4473,197627.9219,145.6489
171616,,,1000,-1767.1016,76.3401,,,,,,,,,,
171635,,,19,-26.4423,75.5311,,,,,,,,,,
171649,,,14,-3.3797,75.4543,,,,,,,,,,
172000,,,,,,0.5412,0.7527,0.1809,-4393.6523,131.2616,0.14,-0.3649,21483.7871,454498.25,99.1058
172500,,,,,,0.5388,0.7368,0.1771,-4463.5938,121.9375,0.1412,-0.3553,10838.9971,163058.4375,106.7341
172649,,,1000,-1521.8962,76.3275,,,,,,,,,,
172665,,,16,-12.2153,76.9203,,,,,,,,,,
172754,,,89,-90.4202,74.1933,,,,,,,,,,
172770,,,16,-22.1005,76.9005,,,,,,,,,,
172794,,,24,-54.0986,76.9993,,,,,,,,,,
172830,,,36,-8.322,77.0586,,,,,,,,,,
172844,,,14,-15.5714,76.5761,,,,,,,,,,
173000,,,,,,0.5425,0.7407,0.1789,-4501.4761,108.3471,0.1433,-0.353,14782.7578,210539.2188,98.0432
173500,,,,,,0.5368,0.7462,0.1757,-4434.6475,164.2457,0.1411,-0.3554,18026.3262,312571.2812,113.6783
173844,,,1000,220.0753,77.1032,,,,,,,,,,
174000,,,,,,0.5386,0.7446,0.1772,-4490.1123,101.3322,0.1411,-0.3561,14980.4492,203653.3125,115.0094
174500,,,,,,0.5391,0.7483,0.1795,-4469.0601,138.6916,0.1396,-0.3501,19409.4648,284723.3438,163.0127
174844,,,1000,-1332.779,77.1349,,,,,,,,,,
174900,,,56,-55.7621,77.0966,,,,,,,,,,
174912,,,12,-16.8993,76.4522,,,,,,,,,,
175000,,,,,,0.5347,0.7466,0.1795,-4537.8784,101.7719,0.137,-0.3537,14139.9619,433833.0625,108.9338
175000,-404.345,424.1,,,,,,,,,,,,,
175500,,,,,,0.5375,0.7469,0.1803,-4515.7891,146.5186,0.1377,-0.3595,15108.9453,197518.9375,125.8753
175912,,,1000,-2296.2289,67.4009,,,,,,,,,,
175922,,,10,-2.2763,77.5565,,,,,,,,,,
176000,,,,,,0.5548,0.7518,0.1881,-4663.832,167.982,0.1451,-0.3709,26602.0234,487842.1875,109.136
176500,,,,,,0.5363,0.7471,0.1815,-4575.6245,160.9502,0.1369,-0.3655,22124.6367,380050.9688,119.4754
176922,,,1000,-51.3589,75.5624,,,,,,,,,,
177000,,,,,,0.5496,0.7527,0.1806,-4813.1465,114.0665,0.1476,-0.3626,12285.416,191664.4375,86.7989
177500,,,,,,0.5329,0.7547,0.1792,-4665.2358,164.6579,0.1361,-0.365,14227.8096,291881.1875,101.8732
177922,,,1000,-1143.9513,76.6274,,,,,,,,,,
178000,,,,,,0.5506,0.7556,0.186,-4971.3296,137.8994,0.1427,-0.3806,17698.4336,306171.9062,112.8519
178500,,,,,,0.5472,0.7537,0.1891,-4669.6543,132.2885,0.139,-0.3665,16440.1582,339734.8125,109.7658
178922,,,1000,-1017.9529,76.5271,,,,,,,,,,
179000,,,,,,0.5461,0.754,0.189,-4732.0508,127.6809,0.1376,-0.3629,20331.6895,288208.2812,84.3509
179500,,,,,,0.5391,0.7507,0.1815,-4859.5737,145.046,0.1384,-0.3595,17525.127,261488.6875,88.1074
179922,,,1000,-1996.885,76.1442,,,,,,,,,,
179931,,,9,-20.151,77.4932,,,,,,,,,,
179940,,,9,-17.805,77.1721,,,,,,,,,,
179962,,,22,-18.8992,77.4934,,,,,,,,,,
179973,,,11,-14.6628,77.2944,,,,,,,,,,
179986,,,13,-11.6439,77.1938,,,,,,,,,,
179999,,,13,-20.048,77.2495,,,,,,,,,,
180000,,,,,,0.5486,0.7544,0.1825,-5000.6143,147.8385,0.1446,-0.365,16368.2822,307980.6875,115.275
180000,-105.2271,58.4,,,,,,,,,,,,,
180039,,,40,-56.2423,51.7118,,,,,,,,,,
180136,,,97,-55.8389,73.6338,,,,,,,,,,
180168,,,32,-10.874,75.5051,,,,,,,,,,
180500,,,,,,0.5392,0.756,0.1754,-4896.5308,127.1302,0.1437,-0.3508,21287.3359,350552.5938,109.5502
181000,,,,,,0.5249,0.754,0.1716,-4863.2041,111.8309,0.1361,-0.3515,22167.7051,332199.5,101.1666
181168,,,1000,-956.5487,75.47,,,,,,,,,,
181184,,,16,-18.9031,75.4725,,,,,,,,,,
181212,,,28,-43.0469,66.1553,,,,,,,,,,
181231,,,19,-26.0352,74.2665,,,,,,,,,,
181286,,,55,-53.812,74.2035,,,,,,,,,,
181334,,,48,-104.548,73.8906,,,,,,,,,,
181357,,,23,-46.1301,74.3681,,,,,,,,,,
181380,,,23,-43.2325,73.8901,,,,,,,,,,
181424,,,44,5.1417,73.9725,,,,,,,,,,
181434,,,10,-23.0617,74.3713,,,,,,,,,,
181500,,,,,,0.5418,0.7609,0.1817,-4974.8428,177.3676,0.1415,-0.3652,57213.8438,501685.6875,154.3403
181562,,,128,-8.0861,73.2919,,,,,,,,,,
181646,,,84,-65.5556,77.2101,,,,,,,,,,
182000,,,,,,0.5452,0.7523,0.1875,-4899.7988,114.9433,0.1391,-0.3681,25079.125,332873.5625,163.6435
182500,,,,,,0.5449,0.7577,0.1838,-4778.4712,115.156,0.1405,-0.3585,30747.166,260637.9844,125.0714
182646,,,1000,-1848.9401,75.6896,,,,,,,,,,
182661,,,15,-11.0744,75.4726,,,,,,,,,,
182683,,,22,-29.0906,75.432,,,,,,,,,,
182704,,,21,-31.6054,75.084,,,,,,,,,,
183000,,,,,,0.5368,0.7455,0.1822,-4789.7954,184.4945,0.137,-0.3649,18798.3086,380639.375,126.7002
183500,,,,,,0.5389,0.7514,0.1791,-4685.1382,140.361,0.1409,-0.3521,48514.6016,246021.4219,101.0738
183704,,,1000,-1431.388,74.6402,,,,,,,,,,
183716,,,12,-13.3411,75.5676,,,,,,,,,,
184000,,,,,,0.5561,0.7574,0.1868,-4911.4209,157.2296,0.1471,-0.3606,22367.293,362805.5312,117.1754
184500,,,,,,0.5405,0.7543,0.1823,-4806.415,151.542,0.1399,-0.3803,14279.4951,224173.7031,117.5927
184716,,,1000,-1678.0145,75.8992,,,,,,,,,,
184750,,,34,46.9347,73.8836,,,,,,,,,,
184784,,,34,-1.316,72.545,,,,,,,,,,
184803,,,19,-18.0592,74.0518,,,,,,,,,,
185000,,,,,,0.5535,0.7598,0.188,-4889.5352,166.6207,0.145,-0.3722,19373.0156,409888.1875,88.0917
185000,-515.5705,614.4,,,,,,,,,,,,,
185500,,,,,,0.5435,0.7595,0.1897,-4762.4146,140.5347,0.1359,-0.3834,22150.8672,355913.125,112.8653
185803,,,1000,-1585.7344,63.0003,,,,,,,,,,
185846,,,43,-61.2158,76.7538,,,,,,,,,,
185892,,,46,-45.599,77.2687,,,,,,,,,,
186000,,,,,,0.5618,0.7504,0.1898,-4845.4941,129.2782,0.1489,-0.3734,84374.9375,1086240.625,117.789
186500,,,,,,0.5445,0.757,0.1811,-4746.1514,193.6873,0.1427,-0.3605,15075.1543,222646.9531,90.843
186892,,,1000,-1387.7879,75.9423,,,,,,,,,,
186949,,,57,-1.3537,69.6081,,,,,,,,,,
187000,,,,,,0.5449,0.7559,0.1755,-4742.9897,108.4934,0.1468,-0.3604,17350.2305,303168.2812,127.6876
187000,,,51,-48.7253,69.6997,,,,,,,,,,
187500,,,,,,0.5506,0.7523,0.1874,-4786.4941,113.3601,0.1418,-0.3748,16725.0781,324938.3125,145.3959
187763,,,763,-1136.5504,74.8445,,,,,,,,,,
188000,,,,,,0.5601,0.7587,0.1909,-4746.4272,148.5734,0.146,-0.3783,22998.3242,505447.0,92.7245
188040,,,277,-84.1018,75.0621,,,,,,,,,,
188109,,,69,-9.8449,75.0502,,,,,,,,,,
188128,,,19,5.7024,75.5262,,,,,,,,,,
188500,,,,,,0.5466,0.7596,0.1814,-4686.0547,129.197,0.1432,-0.3643,13354.8789,247811.7969,111.351
189000,,,,,,0.5529,0.7517,0.1877,-4732.5063,119.0796,0.1436,-0.3733,25408.582,320844.7188,72.6521
189128,,,1000,-1554.7103,74.583,,,,,,,,,,
189500,,,,,,0.5577,0.7549,0.193,-4771.6875,132.5036,0.144,-0.3802,15949.7207,263177.5312,93.8158
190000,,,,,,0.5469,0.7486,0.1841,-4671.208,145.1744,0.1419,-0.3602,11036.8848,236711.9375,86.9415
190000,-469.8368,347.1,,,,,,,,,,,,,
190128,,,1000,-1759.2801,66.8901,,,,,,,,,,
190500,,,,,,0.5565,0.7573,0.189,-4622.7422,133.1267,0.1454,-0.363,12812.3418,255552.9531,89.6943
191000,,,,,,0.5497,0.7578,0.1821,-4661.0713,85.2545,0.145,-0.3606,13665.9824,267286.375,99.4774
191128,,,1000,-1690.2651,74.7207,,,,,,,,,,
191500,,,,,,0.5499,0.7492,0.1833,-4636.1226,103.3482,0.1445,-0.3697,17104.7734,348625.9688,73.8217
192000,,,,,,0.5673,0.7486,0.1889,-4690.3945,105.609,0.1515,-0.3668,18775.7305,349612.1562,87.9276
192128,,,1000,-1763.0351,74.9103,,,,,,,,,,
192500,,,,,,0.5579,0.743,0.1852,-4635.8154,140.7904,0.1484,-0.3757,18385.7148,502440.9062,77.6677
193000,,,,,,0.5583,0.7458,0.1867,-4653.6592,135.1926,0.147,-0.3704,13746.7861,302982.875,77.0155
193128,,,1000,-1828.512,74.2311,,,,,,,,,,
193142,,,14,-14.6944,75.1333,,,,,,,,,,
193149,,,7,-1.1004,75.6182,,,,,,,,,,
193195,,,46,-62.5235,75.2708,,,,,,,,,,
193500,,,,,,0.5569,0.7546,0.1814,-4835.3672,100.8611,0.1508,-0.3609,25184.8125,341315.9062,78.3639
194000,,,,,,0.5552,0.7491,0.1855,-4751.6753,106.353,0.1458,-0.3777,17853.2246,265546.0,94.7787
194195,,,1000,-1833.1365,74.6534,,,,,,,,,,
194301,,,106,-242.4132,75.3623,,,,,,,,,,
194354,,,53,-72.5104,75.3097,,,,,,,,,,
194394,,,40,-36.6392,75.5164,,,,,,,,,,
194408,,,14,0.6396,75.4058,,,,,,,,,,
194437,,,29,-11.6063,75.0724,,,,,,,,,,
194462,,,25,-54.9787,75.4152,,,,,,,,,,
194500,,,,,,0.558,0.7527,0.1875,-4832.8838,160.4755,0.1475,-0.3805,23535.6406,472788.2188,113.4434
194557,,,95,-143.7622,75.2639,,,,,,,,,,
195000,,,,,,0.5561,0.7496,0.1886,-4773.7856,109.7887,0.1449,-0.3821,28602.9844,265991.4375,107.6052
195000,-630.7596,315.6,,,,,,,,,,,,,
195500,,,,,,0.559,0.7496,0.1868,-4813.5117,128.0013,0.1479,-0.3726,25257.4082,361675.7188,103.5988
195557,,,1000,-1867.8319,67.4778,,,,,,,,,,
196000,,,,,,0.5717,0.7529,0.1915,-4855.9883,145.5755,0.1535,-0.3759,21462.9023,313165.2188,113.5239
196500,,,,,,0.5725,0.7568,0.1901,-4902.0054,107.653,0.1561,-0.3725,23511.2969,287426.9375,106.0995
196557,,,1000,-1394.7963,75.9681,,,,,,,,,,
196578,,,21,-35.8051,75.4677,,,,,,,,,,
196650,,,72,-99.1568,76.4969,,,,,,,,,,
197000,,,,,,0.5605,0.7412,0.1844,-4933.0977,167.7254,0.1514,-0.3815,31185.4082,252447.7031,95.5278
197500,,,,,,0.5714,0.7321,0.1924,-4926.6895,81.0408,0.1525,-0.3912,39494.9844,282413.5312,95.1029
197650,,,1000,-1906.502,76.3905,,,,,,,,,,
198000,,,,,,0.5735,0.7459,0.1864,-4882.7759,166.0789,0.1593,-0.3677,22705.0449,279889.7812,91.908
198500,,,,,,0.5783,0.7437,0.1901,-5058.377,141.9734,0.1603,-0.3795,28415.1016,290637.875,129.0274
198650,,,1000,-1625.7683,75.3901,,,,,,,,,,
199000,,,,,,0.5747,0.7599,0.19,-5159.563,159.9471,0.1584,-0.3761,39345.7422,293493.1562,123.9234
199316,,,666,-1536.8268,76.9603,,,,,,,,,,
199500,,,,,,0.5857,0.731,0.1976,-5328.3677,175.2326,0.1599,-0.3892,26918.4414,319670.9375,85.7713
200000,,,,,,0.5771,0.7388,0.1887,-5228.6729,118.9273,0.1606,-0.3746,34305.582,271077.7812,120.4514
200000,-430.7557,215.5,,,,,,,,,,,,,
200316,,,1000,-2452.2837,71.5966,,,,,,,,,,
200329,,,13,-23.9407,77.2234,,,,,,,,,,
200342,,,13,-18.846,76.0712,,,,,,,,,,
200379,,,37,-86.7134,77.0732,,,,,,,,,,
200420,,,41,-103.5594,75.9443,,,,,,,,,,
200428,,,8,-23.9125,77.5509,,,,,,,,,,
200440,,,12,-12.3541,77.182,,,,,,,,,,
200461,,,21,-5.2172,76.9941,,,,,,,,,,
200481,,,20,-27.9669,77.1329,,,,,,,,,,
200500,,,,,,0.5802,0.7515,0.1864,-5428.1855,177.9611,0.1653,-0.38,39449.0898,505233.5625,133.4711
200755,,,274,-628.9098,76.9841,,,,,,,,,,
200768,,,13,-24.8235,76.9906,,,,,,,,,,
201000,,,,,,0.5801,0.743,0.1896,-5614.5913,172.1671,0.1625,-0.3837,56573.4883,372165.5,92.733
201500,,,,,,0.585,0.7531,0.1913,-5578.6348,161.2168,0.1635,-0.3821,62383.6016,353577.9688,137.9036
201768,,,1000,-2022.1567,76.8353,,,,,,,,,,
201783,,,15,-7.4839,76.9453,,,,,,,,,,
202000,,,,,,0.5906,0.7485,0.1915,-5625.876,117.5889,0.1676,-0.3713,52945.0547,366116.5938,116.6295
202500,,,,,,0.5961,0.754,0.1977,-5816.021,143.5039,0.1672,-0.3876,50330.5898,446387.0312,117.0763
202783,,,1000,-2507.9282,77.0606,,,,,,,,,,
202796,,,13,-32.6593,76.8335,,,,,,,,,,
203000,,,,,,0.5938,0.7429,0.1987,-5907.7739,183.0299,0.1656,-0.3964,64342.5312,455486.1562,194.5768
203500,,,,,,0.5992,0.7471,0.1907,-6035.0894,198.2377,0.1762,-0.3754,53764.3047,493520.9375,116.3211
203796,,,1000,-1964.5681,77.2407,,,,,,,,,,
203812,,,16,-18.953,76.5566,,,,,,,,,,
203858,,,46,-57.975,77.2727,,,,,,,,,,
203935,,,77,-127.0056,75.141,,,,,,,,,,
203970,,,35,-43.6731,76.8238,,,,,,,,,,
204000,,,,,,0.5931,0.7445,0.1886,-6005.998,158.2435,0.1724,-0.3808,51073.0156,438199.9062,172.9849
204500,,,,,,0.5856,0.7485,0.1849,-6250.7578,204.5137,0.1696,-0.3773,89208.8594,533111.25,161.8256
204970,,,1000,-647.1682,77.0253,,,,,,,,,,
205000,,,,,,0.5897,0.7397,0.1829,-6369.7036,238.3633,0.1747,-0.3633,79033.4219,543569.625,141.7784
205000,-558.826,209.7,,,,,,,,,,,,,
205500,,,,,,0.5926,0.7523,0.1851,-6699.6572,209.6781,0.1759,-0.381,63103.4141,424864.5,279.0948
205970,,,1000,-1988.324,69.8812,,,,,,,,,,
206000,,,,,,0.5923,0.7525,0.1852,-6952.2251,185.4235,0.1751,-0.3752,62261.7148,484002.5,122.726
206280,,,310,-410.5779,75.3767,,,,,,,,,,
206290,,,10,-17.4169,75.3332,,,,,,,,,,
206500,,,,,,0.5967,0.7508,0.1835,-6806.1426,183.1558,0.1791,-0.366,67105.25,573527.125,129.266
207000,,,,,,0.5972,0.7465,0.1871,-6959.9922,154.6435,0.1761,-0.3714,78871.5078,507924.0,167.945
207290,,,1000,-2045.8524,74.9405,,,,,,,,,,
